interval_method,interval_level,interval_level_pct,model,horizon_steps,horizon_hours,horizon_label,fold_id,n_rows,empirical_coverage,mean_width_norm,median_width_norm,mean_width_kw_250,median_width_kw_250,mean_interval_score_norm,coverage_error
ConformalStyle_ModelHorizon,0.9,90,Ridge,2,1.0,1 h,2,615,0.791869918699187,0.0773310666324076,0.08202317783484281,19.3327666581019,20.505794458710703,0.22118307276767254,-0.10813008130081303
ConformalStyle_ModelHorizon,0.9,90,Ridge,2,1.0,1 h,3,652,0.8880368098159509,0.08548654969881658,0.10130950795390536,21.371637424704147,25.327376988476342,0.1584453526798954,-0.011963190184049122
ConformalStyle_ModelHorizon,0.9,90,Ridge,2,1.0,1 h,4,688,0.9825581395348837,0.10384719690462162,0.09857708504030897,25.96179922615541,24.644271260077247,0.11330842747103008,0.08255813953488367
ConformalStyle_ModelHorizon,0.9,90,Ridge,2,1.0,1 h,5,724,0.9875690607734806,0.1079279245666209,0.11120947292510099,26.981981141655222,27.802368231275246,0.11428034192105373,0.08756906077348059
ConformalStyle_ModelHorizon,0.9,90,Ridge,4,2.0,2 h,1,568,0.8028169014084507,0.110386805203813,0.11722901642435629,27.59670130095325,29.307254106089072,0.2417383234016127,-0.09718309859154928
ConformalStyle_ModelHorizon,0.9,90,Ridge,4,2.0,2 h,2,604,0.7781456953642384,0.08954200621797165,0.09526642682074421,22.385501554492915,23.816606705186054,0.25799175734646623,-0.12185430463576163
ConformalStyle_ModelHorizon,0.9,90,Ridge,4,2.0,2 h,3,639,0.8857589984350548,0.10438884838744565,0.11613199089238523,26.097212096861416,29.032997723096308,0.17033478598610002,-0.014241001564945233
ConformalStyle_ModelHorizon,0.9,90,Ridge,4,2.0,2 h,4,674,0.9866468842729971,0.12451768312663611,0.11495602771274425,31.129420781659025,28.739006928186065,0.12982796046023212,0.08664688427299705
ConformalStyle_ModelHorizon,0.9,90,Ridge,4,2.0,2 h,5,710,0.9929577464788732,0.13118285127823145,0.12926888970781925,32.795712819557856,32.317222426954814,0.13189561129828403,0.09295774647887323
ConformalStyle_ModelHorizon,0.9,90,Ridge,8,4.0,4 h,1,546,0.7912087912087912,0.1328156525154373,0.1424373790265088,33.20391312885933,35.6093447566272,0.2938597130275946,-0.10879120879120885
