scenario,scenario_name,fold_id,segment_id,start_time,end_time,n_samples,duration_days,soc_min,soc_max,throughput_kwh,final_equivalent_full_cycles,mean_charge_c_rate_proxy,p95_charge_c_rate_proxy,mean_discharge_c_rate_proxy,p95_discharge_c_rate_proxy,max_abs_power_tracking_error_kw,max_temperature_model_c,final_soh_Q,final_soh_R,soc_range,throughput_kwh_per_day,equivalent_full_cycles_per_day,delta_soh_Q,delta_soh_R,delta_soh_Q_per_day,delta_soh_R_per_day
B,Observed-power smoothing,3,h1_fold3_seg8,2025-06-16 02:00:00,2025-06-16 12:00:00,21,0.4375,0.4787815366008125,0.5213985037559519,11.428084514102562,0.051945838700466186,0.003739059607699818,0.018085083715934775,0.006155385859055643,0.02112279154374119,1.4299672557172016e-13,25.01158859947232,0.9984624534627442,1.0000203153704321,0.04261696715513935,26.121336032234428,0.11873334560106556,0.0015375465372557962,2.0315370432122393e-05,0.0035143920851561056,4.6435132416279756e-05
B,Observed-power smoothing,3,h1_fold3_seg9,2025-06-17 02:00:00,2025-06-20 06:30:00,154,3.2083333333333335,0.4777567921669109,0.5205434540969819,14.394685930384005,0.06543039059265457,0.001083672267834097,0.00448075820293,0.0006158183969100951,0.0022723999313147133,1.9406698470447736e-13,25.01216883290787,0.9959541922786841,1.0001479098118413,0.04278666193007097,4.486655354924885,0.020393887976931292,0.004045807721315908,0.00014790981184131802,0.0012610309780724908,4.610175953495626e-05
B,Observed-power smoothing,4,h1_fold4_seg1,2025-06-07 09:00:00,2025-06-08 04:00:00,39,0.8125,0.4621503663113602,0.5400347134713464,37.41747394792907,0.17007942703604123,0.00854353342302477,0.03236078073420551,0.008900510375543411,0.03875312288966805,1.9939605522267811e-13,25.025060642109338,0.9978676984920527,1.0000379904289987,0.07788434715998616,46.05227562822039,0.20932852558281997,0.0021323015079472984,3.799042899865768e-05,0.002624371086704367,4.675745107527099e-05
B,Observed-power smoothing,4,h1_fold4_seg2,2025-06-08 22:30:00,2025-06-09 13:00:00,30,0.625,0.39281849653231815,0.6110200303321943,46.024766132238184,0.2092034824192645,0.009260906972939029,0.04730573293196243,0.018632890682962706,0.0572307142813179,1.7319479184152442e-13,25.039694074725883,0.9979989112884579,1.0000301395217417,0.21820153379987617,73.6396258115811,0.3347255718708232,0.0020010887115421427,3.013952174168999e-05,0.0032017419384674285,4.8223234786703983e-05
B,Observed-power smoothing,4,h1_fold4_seg3,2025-06-10 02:30:00,2025-06-12 16:30:00,125,2.6041666666666665,0.46610203796020916,0.5332769248848968,26.259503075140366,0.11936137761427437,0.0022442487068979407,0.009117952575644982,0.0015753153767589182,0.005753743160762727,1.8187534811531236e-13,25.033660152852523,0.9963365485948482,1.000120085133985,0.0671748869246876,10.0836491808539,0.045834769003881365,0.0036634514051517852,0.0001200851339850928,0.0014067653395782856,4.611269145027564e-05
B,Observed-power smoothing,4,h1_fold4_seg4,2025-06-13 06:00:00,2025-06-13 20:00:00,29,0.6041666666666666,0.38753260397588113,0.5979216431809944,104.78383573650605,0.476290162438664,0.03249190832050298,0.1492855375335722,0.03320328649862298,0.1718331317083102,1.5631940186722204e-13,25.16145594655097,0.9977980063707494,1.0000320592232097,0.21038903920511326,173.4353143224928,0.7883423378295129,0.0022019936292505538,3.205922320970167e-05,0.0036446791104836752,5.30635418643338e-05
B,Observed-power smoothing,4,h1_fold4_seg5,2025-06-14 10:00:00,2025-06-15 12:00:00,53,1.1041666666666667,0.3440816801686198,0.6561840854431545,108.81792195733433,0.49462691798788333,0.017323143594437058,0.06762295095869059,0.020007189838610745,0.08945055607929286,1.7363888105137448e-13,25.100269372473477,0.9972213306711072,1.0000547396499748,0.31210240527453476,98.55208026324618,0.44796400119657354,0.0027786693288928133,5.473964997482206e-05,0.002516530712959529,4.957553205266903e-05
B,Observed-power smoothing,4,h1_fold4_seg6,2025-06-16 02:00:00,2025-06-16 12:00:00,21,0.4375,0.4787815366008125,0.5213985037559519,11.428084514102562,0.051945838700466186,0.003739059607699818,0.018085083715934775,0.006155385859055643,0.02112279154374119,1.4299672557172016e-13,25.01158859947232,0.9984624534627442,1.0000203153704321,0.04261696715513935,26.121336032234428,0.11873334560106556,0.0015375465372557962,2.0315370432122393e-05,0.0035143920851561056,4.6435132416279756e-05
B,Observed-power smoothing,4,h1_fold4_seg7,2025-06-17 02:00:00,2025-06-20 12:00:00,165,3.4375,0.4777567921669109,0.5205434540969819,17.28586685213052,0.07857212205513874,0.0011101383885583037,0.005126541766251671,0.0007946403279298389,0.004546627004629697,1.9406698470447736e-13,25.01216883290787,0.9958073806605817,1.0001584998227977,0.04278666193007097,5.028615811528879,0.022857344597858542,0.00419261933941828,0.00015849982279769748,0.0012196710805580451,4.6109039359330175e-05
B,Observed-power smoothing,4,h1_fold4_seg8,2025-06-21 02:00:00,2025-06-25 21:30:00,232,4.833333333333333,0.395339982490125,0.5950835615487601,186.12120134073254,0.8460054606396935,0.007343018993915715,0.03552965782846577,0.00724328205159627,0.03337674289856814,1.9273471707492718e-13,25.059794405386594,0.9947755409328295,1.0002248655456836,0.1997435790586351,38.50783476015156,0.1750356125461435,0.005224459067170506,0.00022486554568357242,0.0010809225656214841,4.6523906003497745e-05
