scenario,scenario_name,smoothing_window_min,smoothing_window_label,horizon_steps,horizon_hours,horizon_label,fold_id,n_samples,mean_p_wec_kw,mean_p_grid_kw,raw_energy_kwh,grid_energy_kwh,grid_to_raw_energy_ratio,charge_energy_kwh,discharge_energy_kwh,net_balancing_energy_kwh,raw_ramp_p95_kw_per_step,grid_ramp_p95_kw_per_step,ramp_p95_reduction_percent,raw_ramp_max_kw_per_step,grid_ramp_max_kw_per_step,ramp_max_reduction_percent,max_charge_power_kw,max_discharge_power_kw,storage_power_rating_kw,p95_abs_storage_power_kw,required_energy_kwh,required_energy_hours_at_mean_power,required_energy_hours_at_rated_power,throughput_kwh,equivalent_full_cycles,soc_min,soc_max,mean_storage_envelope_width_kw,possible_discharge_from_lower_bound_kw,possible_charge_from_upper_bound_kw
B,Observed-power smoothing,30,30 min,4,2.0,2 h,3,639,18.14305955757216,18.14305955757216,5796.707528644305,5796.707528644305,1.0,0.0,0.0,0.0,19.63924495321055,19.63924495321055,0.0,43.89123664191296,43.89123664191296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.097212096861416,58.424665782755596,49.507312472209804
B,Observed-power smoothing,30,30 min,4,2.0,2 h,4,674,11.70920116768082,11.70920116768082,3946.0007935084363,3946.0007935084363,1.0,0.0,0.0,0.0,8.19739387956124,8.19739387956124,0.0,39.103859107048415,39.103859107048415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.129420781659025,62.922602519667656,43.56925796182958
B,Observed-power smoothing,30,30 min,4,2.0,2 h,5,710,13.785946639134242,13.785946639134242,4894.011056892656,4894.011056892656,1.0,0.0,0.0,0.0,7.937374425960463,7.937374425960463,0.0,16.94809603391734,16.94809603391734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.79571281955786,42.67615207928239,43.57582625549091
B,Observed-power smoothing,30,30 min,8,4.0,4 h,1,546,28.378820688265343,28.378820688265343,7747.418047896439,7747.418047896439,1.0,0.0,0.0,0.0,25.26984895714383,25.26984895714383,0.0,49.80735743747695,49.80735743747695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.20391312885932,70.19868243540047,63.861168812482006
B,Observed-power smoothing,30,30 min,8,4.0,4 h,2,580,25.166334610173855,25.166334610173855,7298.237036950418,7298.237036950418,1.0,0.0,0.0,0.0,25.30270103895771,25.30270103895771,0.0,49.80735743747695,49.80735743747695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.465156258873076,67.84707188486044,61.86255956224187
B,Observed-power smoothing,30,30 min,8,4.0,4 h,3,614,16.944292961249094,16.944292961249094,5201.897939103472,5201.897939103472,1.0,0.0,0.0,0.0,17.16028314148452,17.16028314148452,0.0,43.89123664191296,43.89123664191296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.50821540352481,66.51176908334531,66.54925339688452
B,Observed-power smoothing,30,30 min,8,4.0,4 h,4,649,11.293504861157043,11.293504861157043,3664.7423274454604,3664.7423274454604,1.0,0.0,0.0,0.0,8.165017096859465,8.165017096859465,0.0,39.103859107048415,39.103859107048415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.08993730228124,64.36476484168247,45.666521625738426
B,Observed-power smoothing,30,30 min,8,4.0,4 h,5,683,13.617007517305527,13.617007517305527,4650.208067159838,4650.208067159838,1.0,0.0,0.0,0.0,7.875546920972594,7.875546920972594,0.0,16.94809603391734,16.94809603391734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.592468971104054,57.32084805097451,45.04008789305062
B,Observed-power smoothing,60,1 h,1,0.5,30 min,1,585,27.9071069367692,27.849078200763746,8162.828779004991,8145.855373723396,0.997920646660475,423.8191557019652,406.8457504203697,16.973405281595454,25.128565227555114,13.750562313045254,45.279158644653286,53.94396315614402,22.558144591945457,58.18226308910681,24.903678718738483,26.97198157807202,26.97198157807202,12.547648775135661,23.935883773619427,0.8576985005236261,0.09574353509447771,830.6649061223347,17.35187457414544,0.0,1.0,24.409277564127308,42.78116597816499,39.76112075905855
B,Observed-power smoothing,60,1 h,1,0.5,30 min,2,621,26.343519779425765,26.349609979987555,8179.6628915117,8181.553898786136,1.0002311840108227,441.39438832977527,443.2853956042114,-1.8910072744360553,25.411312570641304,13.983950219732286,44.96958714407969,53.94396315614402,22.558144591945457,58.18226308910681,24.903678718738483,26.97198157807202,26.97198157807202,12.671883070612532,23.935883773619427,0.908606138209113,0.09574353509447771,884.6797839339866,18.48019885752084,0.0,1.0,18.770437522492063,39.99046562443901,36.15680010195643
B,Observed-power smoothing,60,1 h,1,0.5,30 min,3,658,19.1343689730475,19.15716699578994,6295.207392132628,6302.70794161489,1.0011914697983795,338.1995097032998,345.7000591855623,-7.50054948226254,21.923185125293163,11.535644978641963,47.381528219031054,53.94396315614402,23.573286745311833,56.30041738483777,24.903678718738476,26.97198157807202,26.97198157807202,10.841033525741222,23.935883773619427,1.2509366683236482,0.09574353509447771,683.8995688888621,14.286073064129173,0.0,1.0,19.009919060490873,40.742886668687866,31.954114238308406
B,Observed-power smoothing,60,1 h,1,0.5,30 min,4,694,12.088819913508187,12.10060723870998,4194.820509987341,4198.910711832363,1.0009750600377973,188.4481968422988,192.538398687321,-4.0902018450221735,8.864109992895042,4.70461918648634,46.925081138915345,39.103859107048415,23.573286745311833,39.716213991107644,19.551929553524204,15.906884884943015,19.551929553524204,4.389373771803062,14.787032792944844,1.2231990300741962,0.059148131171779375,380.98659552961976,12.882455894444057,0.0,1.0,24.710501996619097,45.402778974297746,36.37176322962952
B,Observed-power smoothing,60,1 h,1,0.5,30 min,5,731,14.124075755178707,14.115373733994156,5162.349688517817,5159.169099774864,0.9993838873894909,223.85261917154622,220.67203042859347,3.180588742952735,8.528866758169169,4.671692544599124,45.22493225580695,39.103859107048415,23.573286745311833,39.716213991107644,19.551929553524204,12.291442906438558,19.551929553524204,4.260089846827903,14.787032792944844,1.0469380828351236,0.059148131171779375,444.5246496001396,15.030894156542013,0.0,1.0,25.97930693968438,45.56794712774538,31.431339527009445
B,Observed-power smoothing,60,1 h,2,1.0,1 h,1,579,28.085682320384553,28.04596301531912,8130.805031751328,8119.306292934885,0.9985857810178034,417.6837862247332,406.1850474082912,11.49873881644201,25.17846674348084,13.716908971779748,45.52126977576463,53.94396315614402,22.558144591945457,58.18226308910681,24.903678718738483,26.97198157807202,26.97198157807202,12.555965694456615,23.935883773619427,0.852245051431305,0.09574353509447771,823.8688336330245,17.209910472180663,0.0,1.0,26.468679403678745,46.37350222283382,38.45517773292519
B,Observed-power smoothing,60,1 h,2,1.0,1 h,2,615,26.27325952483117,26.30208531462001,8079.027303885585,8087.891234245653,1.0010971531629562,434.12896172947336,442.99289208954224,-8.863930360068878,25.73378774883129,14.1047223489038,45.18987066121126,53.94396315614402,23.573286745311833,56.30041738483777,24.903678718738483,26.97198157807202,26.97198157807202,12.80370657896833,23.935883773619427,0.911035943256197,0.09574353509447771,877.1218538190155,18.32232020581839,0.0,1.0,19.3327666581019,43.551751957140745,34.75179313658326
B,Observed-power smoothing,60,1 h,2,1.0,1 h,3,652,18.86733113443405,18.894980575449676,6150.7499498255,6159.763667596594,1.0014654664625653,326.62592643170603,335.63964420280047,-9.013717771094454,21.510991383155098,11.133090313526177,48.24464333036591,53.94396315614402,23.573286745311833,56.30041738483777,24.903678718738476,26.97198157807202,26.97198157807202,10.551413993199054,23.935883773619427,1.2686417386259232,0.09574353509447771,662.2655706345064,13.834157470392057,0.0,1.0,21.371637424704144,43.95035297575103,35.450906213556586
B,Observed-power smoothing,60,1 h,2,1.0,1 h,4,688,11.953021623816433,11.966603936186495,4111.839438592853,4116.511754048154,1.0011363078556637,182.93489092078718,187.60720637608767,-4.672315455300465,8.372214395640778,4.432749157611266,47.054041521926415,39.103859107048415,23.573286745311833,39.716213991107644,19.551929553524204,15.906884884943015,19.551929553524204,4.151726025449752,14.787032792944844,1.2370957953829544,0.059148131171779375,370.5420972968749,12.529291795229774,0.0,1.0,25.961799226155403,47.74117705982627,37.388765681250085
B,Observed-power smoothing,60,1 h,2,1.0,1 h,5,724,14.02406740867366,14.03562104032917,5076.712401939865,5080.89481659916,1.0008238431347216,211.9854394271115,216.16785408640564,-4.182414659294134,8.369554728099958,4.432139823975044,47.04449677478576,24.58288581287712,23.573286745311833,4.1069184279269315,11.319987945266536,12.291442906438558,12.291442906438558,4.163144641093066,14.787032792944844,1.0544040014952654,0.059148131171779375,428.15329351351716,14.47732278370941,0.0,1.0,26.98198114165523,55.735458722843745,37.14934951370517
B,Observed-power smoothing,60,1 h,4,2.0,2 h,1,568,28.07821019893853,27.985155314256215,7974.211696498543,7947.784109248765,0.9966858683647211,420.98877537512084,394.5611881253439,26.427587249776884,25.26574244691709,13.745578458111254,45.595984416486125,49.80735743747695,22.558144591945457,54.70921214749721,24.903678718738483,22.55814459194545,24.903678718738483,12.601708750721846,20.697257942955723,0.7371288196901582,0.0827890317718229,815.5499635004646,19.701884320817378,0.0,1.0,27.596701300953246,52.474973397557655,47.82448613592747
B,Observed-power smoothing,60,1 h,4,2.0,2 h,2,604,26.001663502255777,26.01675901058209,7852.502377681245,7857.0612211957905,1.000580559329406,431.0275001617139,435.58634367625837,-4.558843514544478,25.59161633407483,14.27357944674762,44.22556488648755,49.80735743747695,23.573286745311833,52.67107520228649,24.903678718738483,22.55814459194545,24.903678718738483,12.743651151867299,20.697257942955723,0.7959974538229113,0.0827890317718229,866.6138438379722,20.935474791551382,0.0,1.0,22.385501554492908,49.816033445528575,45.88276407265997
B,Observed-power smoothing,60,1 h,4,2.0,2 h,3,639,18.14305955757216,18.14929842479416,5796.707528644305,5798.700846721735,1.0003438707348231,294.81590069757743,296.80921877500725,-1.9933180774298478,19.63924495321055,10.461719083756181,46.730543314263514,43.89123664191296,23.573286745311833,46.291586774748,20.94261103815331,21.945618320956477,21.945618320956477,9.684641219763387,20.514636564182847,1.1307153845295566,0.0820585462567314,591.6251194725847,14.41958568511815,0.0,1.0,26.097212096861416,49.35813978267012,49.507312472209804
B,Observed-power smoothing,60,1 h,4,2.0,2 h,4,674,11.70920116768082,11.708142814789104,3946.0007935084363,3945.6441285839283,0.9999096135699985,179.0110661405419,178.6544012160333,0.3566649245085989,8.19739387956124,4.3204112135849275,47.29530778852639,39.103859107048415,23.573286745311833,39.716213991107644,19.551929553524204,15.906884884943015,19.551929553524204,4.090063131060146,14.787032792944844,1.262855815797179,0.059148131171779375,357.66546735657516,12.093889029826988,0.0,1.0,31.129420781659025,53.61922190825133,43.20985281671852
B,Observed-power smoothing,60,1 h,4,2.0,2 h,5,710,13.785946639134242,13.759701969743244,4894.011056892656,4884.694199258852,0.9980962736852255,202.49325834853755,193.17640071473494,9.316857633802634,7.937374425960463,4.279748846942841,46.081051273765894,16.94809603391734,9.854941260454396,41.85222197978926,7.945666232975409,8.474048016958672,8.474048016958672,3.9576465870895348,13.924163575719946,1.0100259300433783,0.05569665430287979,395.66965906327243,14.208022511069014,0.0,1.0,32.79571281955786,41.01320991294788,43.21642111037985
B,Observed-power smoothing,60,1 h,8,4.0,4 h,1,546,28.378820688265343,28.338065300307157,7747.418047896439,7736.291826983854,0.9985638801412547,405.8916500956116,394.7654291830271,11.126220912584575,25.26984895714383,13.747239743089255,45.598251234489915,49.80735743747695,22.558144591945457,54.70921214749721,24.903678718738483,22.55814459194545,24.903678718738483,12.610025670042798,20.697257942955723,0.7293205792555731,0.0827890317718229,800.6570792786388,19.34210515917982,0.0,1.0,33.20391312885932,62.61384603614637,61.777258861703615
B,Observed-power smoothing,60,1 h,8,4.0,4 h,2,580,25.166334610173855,25.198690132412192,7298.237036950418,7307.620138399536,1.0012856668537362,400.78040992845183,410.16351137756953,-9.383101449117696,25.30270103895771,13.325464203300541,47.33580346705367,49.80735743747695,23.573286745311833,52.67107520228649,24.903678718738483,22.55814459194545,24.903678718738483,12.632871223458542,20.697257942955723,0.8224184516162539,0.0827890317718229,810.9439213060214,19.59061252319235,0.0,1.0,29.465156258873076,60.36553612805492,59.743014495547584
B,Observed-power smoothing,60,1 h,8,4.0,4 h,3,614,16.944292961249094,16.9474240176111,5201.897939103472,5202.8591734066085,1.0001847853061305,254.24284198929743,255.20407629243397,-0.9612343031365267,17.16028314148452,8.769692333843484,48.895410049249186,43.89123664191296,23.573286745311833,46.291586774748,20.94261103815331,21.945618320956477,21.945618320956477,8.51033547640321,19.231668860644138,1.134993882874085,0.07692667544257656,509.4469182817314,13.245000264232612,0.0,1.0,33.50821540352481,58.08557428603904,65.53376372574031
B,Observed-power smoothing,60,1 h,8,4.0,4 h,4,649,11.293504861157043,11.27818279925303,3664.7423274454604,3659.770318357608,0.9986432854908743,166.19350858881245,161.22149950096036,4.972009087852101,8.165017096859465,4.268718680906382,47.71941527779199,39.103859107048415,23.573286745311833,39.716213991107644,19.551929553524204,12.291442906438558,19.551929553524204,4.058048005772887,14.787032792944844,1.309339569490377,0.059148131171779375,327.4150080897728,11.071017853087751,0.0,1.0,38.08993730228124,56.23014241780699,42.923854917782165
B,Observed-power smoothing,60,1 h,8,4.0,4 h,5,683,13.617007517305527,13.578712745787483,4650.208067159838,4637.130402686425,0.9971877248749862,194.90104837108305,181.82338389767006,13.077664473412968,7.875546920972594,4.27009745166094,45.780305869429036,16.94809603391734,9.854941260454396,41.85222197978926,7.945666232975409,8.474048016958672,8.474048016958672,3.932643505993243,13.924163575719946,1.0225567958322754,0.05569665430287979,376.72443226875305,13.527722157963609,0.0,1.0,38.592468971104054,54.23596077551846,43.296962275949866
B,Observed-power smoothing,120,2 h,1,0.5,30 min,1,585,27.9071069367692,27.759576255466882,8162.828779004991,8119.676054724063,0.994713508582721,600.2101803784129,557.0574560974849,43.15272428092805,25.128565227555114,6.839180905858747,72.78324152642372,53.94396315614402,13.909353374902238,74.2151807892928,28.913819519657096,30.218390723959416,30.218390723959416,16.561044130953878,62.827846485649324,2.2513206627975495,0.2513113859425973,1157.2676364758977,9.209830522682584,0.0,1.0,24.409277564127308,30.833117952020206,32.921641886832205
B,Observed-power smoothing,120,2 h,1,0.5,30 min,2,621,26.343519779425765,26.421159656378148,8179.6628915117,8203.770073305415,1.002947209697203,589.0410099527361,613.1481917464515,-24.10718179371533,25.411312570641304,6.852426927336133,73.03395128336263,53.94396315614402,13.909353374902238,74.2151807892928,28.913819519657096,30.218390723959416,30.218390723959416,16.752121764809367,62.827846485649324,2.3849450267734436,0.2513113859425973,1202.1892016991876,9.567327776973725,0.0,1.0,18.770437522492063,28.062764257092695,29.40793262055803
B,Observed-power smoothing,120,2 h,1,0.5,30 min,3,658,19.1343689730475,19.24767188069974,6295.207392132628,6332.484048750215,1.0059214342428453,455.710985706893,492.98764232447985,-37.27665661758688,21.923185125293163,6.029946509549364,72.4951165850782,53.94396315614402,15.674511828531081,70.94297320506418,31.391142307997278,29.761525587899264,31.391142307997278,13.156686127809017,62.827846485649324,3.2835076282969173,0.2513113859425973,948.6986280313729,7.549985246176372,0.0,1.0,19.009919060490873,29.35253216234276,30.588256572389724
B,Observed-power smoothing,120,2 h,1,0.5,30 min,4,694,12.088819913508187,12.14427894397496,4194.820509987341,4214.0647935593115,1.0045876297987368,259.4471849920716,278.69146856404154,-19.24428357197002,8.864109992895042,2.8260934553052053,68.11757234995461,39.103859107048415,14.787032792944842,62.185234064840664,31.391142307997278,19.94304342176901,31.391142307997278,6.143759217408165,36.05015493919421,2.9821070375042438,0.14420061975677684,538.1386535561131,7.463749524291803,0.0,1.0,24.710501996619097,29.48109274431636,28.161200774481227
B,Observed-power smoothing,120,2 h,1,0.5,30 min,5,731,14.124075755178707,14.095462684647662,5162.349688517817,5151.8916112387205,0.9979741633345068,309.0974369311414,298.63935965204575,10.458077279095649,8.528866758169169,2.880757861281448,66.22343925677836,39.103859107048415,14.787032792944842,62.185234064840664,31.391142307997278,19.94304342176901,31.391142307997278,5.999105488569804,36.05015493919421,2.5523903697540087,0.14420061975677684,607.7367965831872,8.429045556229326,0.0,1.0,25.97930693968438,29.646260897763995,28.053160475984154
B,Observed-power smoothing,120,2 h,2,1.0,1 h,1,579,28.085682320384553,27.971698837793852,8130.805031751328,8097.8068135413205,0.9959415804362364,590.6620324354496,557.6638142254426,32.99821821000697,25.17846674348084,6.8590499380748255,72.75826996157039,53.94396315614402,15.272833677910725,71.68759433988453,28.913819519657096,30.545667355821465,30.545667355821465,16.467603492785322,64.41742971810876,2.2936038720111376,0.25766971887243506,1148.3258466608922,8.91316101624961,0.0,1.0,26.468679403678745,38.50490398330512,31.214499359466302
B,Observed-power smoothing,120,2 h,2,1.0,1 h,2,615,26.27325952483117,26.4233726030397,8079.027303885585,8125.187075434707,1.0057135308265293,575.1387754988341,621.298547047956,-46.15977154912192,25.73378774883129,6.981374306395396,72.87078616433969,53.94396315614402,15.272833677910725,71.68759433988453,31.391142307997278,30.545667355821465,31.391142307997278,16.637055548744232,64.41742971810876,2.451824816682037,0.25766971887243506,1196.43732254679,9.28659625028824,0.0,1.0,19.3327666581019,41.25123433774807,27.791732408303623
B,Observed-power smoothing,120,2 h,2,1.0,1 h,3,652,18.86733113443405,19.01060037238913,6150.7499498255,6197.455721398857,1.0075935084265102,433.8988365268465,480.60460810020413,-46.705771573357765,21.510991383155098,5.647204572889835,73.74735328418166,53.94396315614402,22.88275088495511,57.58051587956261,31.391142307997278,30.545667355821465,31.391142307997278,12.972935483395677,64.41742971810876,3.4142311522027065,0.25766971887243506,914.5034446270506,7.098260894830217,0.0,1.0,21.371637424704144,39.309141099115315,30.075803624541116
B,Observed-power smoothing,120,2 h,2,1.0,1 h,4,688,11.953021623816433,12.007349795279504,4111.839438592853,4130.528329576149,1.0045451412348172,252.81780076577522,271.5066917490702,-18.688890983295007,8.372214395640778,2.818869639371719,66.330656309525,39.103859107048415,14.787032792944842,62.185234064840664,31.391142307997278,19.94304342176901,31.391142307997278,6.046490220294458,36.05015493919421,3.015986758307553,0.14420061975677684,524.3244925148454,7.272153107236618,0.0,1.0,25.961799226155403,43.572064462448225,30.655424015956626
B,Observed-power smoothing,120,2 h,2,1.0,1 h,5,724,14.02406740867366,14.046619450766084,5076.712401939865,5084.876241177322,1.0016080956711941,289.25056405641,297.4144032938674,-8.16383923745736,8.369554728099958,2.857074916918078,65.86347769104455,24.58288581287712,14.787032792944842,39.848263114825066,11.3534051582036,23.909819767833593,23.909819767833593,5.915213652319132,36.05015493919421,2.5705919608527954,0.14420061975677684,586.6649673502773,8.136788431836216,0.0,1.0,26.98198114165523,55.735458722843745,30.40327280996108
B,Observed-power smoothing,120,2 h,4,2.0,2 h,1,568,28.07821019893853,27.875920901836107,7974.211696498543,7916.761536121454,0.992795505993111,600.7820847045241,543.3319243274357,57.45016037708835,25.26574244691709,6.829246389750711,72.97033164927235,49.80735743747695,20.129487159198874,59.58531390775475,28.913819519657096,30.218390723959416,30.218390723959416,16.6945886567768,55.70746055811665,1.9840103825500464,0.2228298422324666,1144.1140090319598,10.26894779953545,0.0,1.0,27.596701300953246,45.77144117406899,44.20677040443347
B,Observed-power smoothing,120,2 h,4,2.0,2 h,2,604,26.001663502255777,26.11220771995792,7852.502377681245,7885.886731427291,1.004251428670806,579.8717345016568,613.256088247702,-33.38435374604526,25.59161633407483,7.0251245730725405,72.54911733058962,49.80735743747695,20.129487159198874,59.58531390775475,31.391142307997278,30.218390723959416,31.391142307997278,16.81330433148234,55.70746055811665,2.142457560581989,0.2228298422324666,1193.127822749359,10.708869250148567,0.0,1.0,22.385501554492908,43.617220058329906,40.52328225596605
B,Observed-power smoothing,120,2 h,4,2.0,2 h,3,639,18.14305955757216,18.212835021297796,5796.707528644305,5819.000789304646,1.003845848794368,408.11326642519816,430.40652708553915,-22.29326066034094,19.63924495321055,5.352173798745371,72.74755821063061,43.89123664191296,20.129487159198874,54.13779902483616,31.391142307997278,29.761525587899264,31.391142307997278,12.30268430907043,55.70746055811665,3.070455695818221,0.2228298422324666,838.5197935107374,7.5260996023679265,0.0,1.0,26.097212096861416,45.03205081044837,44.2353058085837
B,Observed-power smoothing,120,2 h,4,2.0,2 h,4,674,11.70920116768082,11.723171505387354,3946.0007935084363,3950.7087973155385,1.0011931076686167,246.07044499316828,250.77844880027016,-4.708003807101882,8.19739387956124,2.659536086784394,67.55632185229649,39.103859107048415,14.787032792944842,62.185234064840664,31.391142307997278,19.94304342176901,31.391142307997278,5.80006564225263,36.05015493919421,3.0787885888149336,0.14420061975677684,496.84889379343844,6.89107847984944,0.0,1.0,31.129420781659025,37.697535678269944,40.840441119319664
B,Observed-power smoothing,120,2 h,4,2.0,2 h,5,710,13.785946639134242,13.708837358003702,4894.011056892656,4866.637262091314,0.9944066749169297,282.79437572938207,255.42058092804135,27.373794801340697,7.937374425960463,2.657613951815953,66.51771972449984,16.94809603391734,7.723398995096879,54.42910531283016,11.3534051582036,10.121725118914206,11.3534051582036,5.585789618529818,36.05015493919421,2.614993071049502,0.14420061975677684,538.2149566574234,7.464807815184574,0.0,1.0,32.79571281955786,36.9369269528343,40.847009412980995
B,Observed-power smoothing,120,2 h,8,4.0,4 h,1,546,28.378820688265343,28.260300059444933,7747.418047896439,7715.0619162284665,0.995823623887605,571.1676575068723,538.8115258388997,32.356131667972534,25.26984895714383,6.832557895120058,72.96161956999556,49.80735743747695,13.909353374902238,72.07369736014881,28.913819519657096,30.218390723959416,30.218390723959416,16.55436979965613,51.64596800940652,1.8198771744860476,0.2065838720376261,1109.979183345772,10.746039101673981,0.0,1.0,33.20391312885932,55.4079602147398,57.68517608988543
B,Observed-power smoothing,120,2 h,8,4.0,4 h,2,580,25.166334610173855,25.31395140765191,7298.237036950418,7341.045908219054,1.0058656455047839,528.4107179582368,571.2195892268724,-42.80887126863549,25.30270103895771,6.662316404316627,73.66954463059542,49.80735743747695,14.787032792944842,70.3115492294347,31.391142307997278,30.218390723959416,31.391142307997278,16.334654637648914,51.64596800940652,2.0521847463844773,0.2065838720376261,1099.6303071851091,10.645848548959604,0.0,1.0,29.465156258873083,53.15479756318154,55.752826496248495
B,Observed-power smoothing,120,2 h,8,4.0,4 h,3,614,16.944292961249094,17.014621825758578,5201.897939103472,5223.488900507883,1.0041505930445327,347.576270908321,369.167232312732,-21.59096140441091,17.16028314148452,5.1319589796308005,70.09397259172007,43.89123664191296,14.787032792944842,66.30982873965256,31.391142307997278,29.761525587899264,31.391142307997278,10.54355660279341,51.456057775802094,3.0367780994745543,0.20582423110320838,716.7435032210531,6.9646173278951755,0.0,1.0,33.50821540352481,49.98576345776282,60.68026119219811
B,Observed-power smoothing,120,2 h,8,4.0,4 h,4,649,11.293504861157043,11.270335208936451,3664.7423274454604,3657.2237752998785,0.9979484090629578,229.49245526361602,221.97390311803434,7.518552145581712,8.165017096859465,2.647982230855213,67.5691771438701,39.103859107048415,14.787032792944842,62.185234064840664,31.391142307997278,19.94304342176901,31.391142307997278,5.645146907966645,36.05015493919421,3.19211399670844,0.14420061975677684,451.46635838165037,6.261642413786274,0.0,1.0,38.08993730228124,52.577596776809884,41.669882395497936
B,Observed-power smoothing,120,2 h,8,4.0,4 h,5,683,13.617007517305527,13.506807083485839,4650.208067159838,4612.574619010414,0.9919071474639609,276.82024649374705,239.1867983443223,37.633448149424744,7.875546920972594,2.660358431059937,66.22001674607006,16.94809603391734,7.723398995096879,54.42910531283016,11.3534051582036,10.121725118914206,11.3534051582036,5.5719683932843385,37.661250828333564,2.765750902352869,0.15064500331333425,516.0070448380693,6.850636044858386,0.0,1.0,38.592468971104054,52.19348022471349,43.296962275949866
B,Observed-power smoothing,240,4 h,1,0.5,30 min,1,585,27.9071069367692,27.622439973079654,8162.828779004991,8079.563692125799,0.9897994813889333,794.1841206533879,710.9190337741964,83.26508687919154,25.128565227555114,4.517378922639806,82.0229333360975,53.94396315614402,9.932018707587176,81.5882665520174,34.139886793614934,34.07060164434929,34.139886793614934,20.039867613970834,133.42402633936211,4.781005305984204,0.5336961053574485,1505.1031544275843,5.640300310677838,0.0,1.0,24.409277564127308,28.719400174253494,32.921641886832205
B,Observed-power smoothing,240,4 h,1,0.5,30 min,2,621,26.343519779425765,26.6084544185148,8179.6628915117,8261.925096948846,1.0100569187909336,733.112605774341,815.3748112114856,-82.26220543714476,25.411312570641304,4.609869531146775,81.85898694397731,53.94396315614402,10.072240713820122,81.32832642521014,34.139886793614934,34.07060164434929,34.139886793614934,19.17071030915897,133.42402633936211,5.064775985005846,0.5336961053574485,1548.4874169858265,5.802880708483758,0.0,1.0,18.770437522492063,25.750701987132885,29.40793262055803
B,Observed-power smoothing,240,4 h,1,0.5,30 min,3,658,19.1343689730475,19.44875526834467,6295.207392132628,6398.640483285396,1.016430450136088,570.2469707989851,673.6800619517522,-103.43309115276702,21.923185125293163,3.781065829589358,82.75311818068317,53.94396315614402,15.674511828531081,70.94297320506418,35.934738140235154,27.366500890902586,35.934738140235154,16.21041843339968,133.42402633936211,6.973003736224696,0.5336961053574485,1243.9270327507372,4.661555594143241,0.0,1.0,19.009919060490873,27.380554067264868,30.588256572389724
B,Observed-power smoothing,240,4 h,1,0.5,30 min,4,694,12.088819913508187,12.222428185769814,4194.820509987341,4241.182580462126,1.011052217935047,334.18572228209723,380.5477927568817,-46.36207047478439,8.864109992895042,2.258090526837803,74.52546811075497,39.103859107048415,10.072240713820122,74.24233581077777,35.934738140235154,22.651956373816148,35.934738140235154,8.588389271298006,75.82796486437465,6.272569647566972,0.3033118594574986,714.7335150389789,4.7128623082351355,0.0,1.0,24.710501996619097,28.710472045647784,28.161200774481227
B,Observed-power smoothing,240,4 h,1,0.5,30 min,5,731,14.124075755178707,14.051092557259295,5162.349688517817,5135.674329678272,0.9948327098222585,431.32175667340834,404.64639783386457,26.67535883954375,8.528866758169169,2.132881414400101,74.99220617607641,39.103859107048415,10.463714102665762,73.2412239057508,31.391142307997278,22.651956373816148,31.391142307997278,8.162015049833633,75.82796486437465,5.368702786557323,0.3033118594574986,835.968154507273,5.512268171791763,0.0,1.0,25.97930693968438,27.29769797978395,28.053160475984154
B,Observed-power smoothing,240,4 h,2,1.0,1 h,1,579,28.085682320384553,27.80858976511358,8130.805031751328,8050.586737000382,0.9901340280036616,793.1512247029818,712.9329299520354,80.21829475094643,25.17846674348084,4.49298093357444,82.1554625253829,53.94396315614402,15.272833677910725,71.68759433988453,34.139886793614934,34.07060164434929,34.139886793614934,20.0981890935518,139.70080784046834,4.9740934276349655,0.5588032313618734,1506.0841546550173,5.3903917161842525,0.0,1.0,26.468679403678745,38.50490398330512,23.016533475418576
B,Observed-power smoothing,240,4 h,2,1.0,1 h,2,615,26.27325952483117,26.662327494901298,8079.027303885585,8198.66570468215,1.014808515468072,711.8201239527091,831.4585247492739,-119.6384007965647,25.73378774883129,4.65547878114728,81.9090806740694,53.94396315614402,15.272833677910725,71.68759433988453,35.934738140235154,34.07060164434929,35.934738140235154,19.203596583977863,139.70080784046834,5.317224066105519,0.5588032313618734,1543.278648701983,5.523513688139634,0.0,1.0,19.3327666581019,41.25123433774807,20.29988875628039
B,Observed-power smoothing,240,4 h,2,1.0,1 h,3,652,18.86733113443405,19.237027834286593,6150.7499498255,6271.271073977429,1.0195945413380605,539.4888802082905,660.0100043602199,-120.52112415192937,21.510991383155098,3.5647872281088153,83.4280663098571,53.94396315614402,22.88275088495511,57.58051587956261,35.934738140235154,30.545667355821465,35.934738140235154,16.502330354267084,139.70080784046834,7.4043756822344475,0.5588032313618734,1199.4988845685104,4.293099313850357,0.0,1.0,21.371637424704144,39.309141099115315,25.356361159300725
